category_label	category_name
93070	Allegro > Beauty > Make-up > Eyes > Eyelash extensions, false eyelashes > Other
93072	Allegro > Beauty > Make-up > Eyes > Eyelash extensions, false eyelashes > Adhesives
93079	Allegro > Beauty > Fragrance > Sets > Women's
93080	Allegro > Beauty > Fragrance > Sets > Men's
93087	Allegro > Culture and Entertainment > Books and Comics > Maps, Guides, Travel Books > Travel Literature
93088	Allegro > Culture and Entertainment > Books and Comics > Maps, Guides, Travel Books > Other
93125	Allegro > Beauty > Care > Shaving and hair removal > Other
93128	Allegro > Beauty > Care > Shaving and hair removal > Women's > Other
93130	Allegro > Beauty > Care > Shaving and hair removal > Women's > Depilators
93131	Allegro > Beauty > Care > Shaving and hair removal > Women's > Razors
93133	Allegro > Beauty > Care > Shaving and hair removal > Women's > Wax and sugaring pastes > Waxes, pastes
93136	Allegro > Beauty > Care > Shaving and hair removal > Women's > Wax and sugaring pastes > Sets
93137	Allegro > Beauty > Care > Shaving and hair removal > Men's > Other
93138	Allegro > Beauty > Care > Shaving and hair removal > Men's > Razors
93139	Allegro > Beauty > Care > Shaving and hair removal > Men's > Foams, Gels, Shaving Soap
9314	Allegro > Beauty > Care > Body > Slimming, anti-cellulite
93171	Allegro > Kids > Bicycles and Vehicles > Sleds
93193	Allegro > Kids > Toys > Building Toys > Clics
93195	Allegro > Kids > Toys > Building Toys > Fisher Price
93196	Allegro > Kids > Toys > Building Toys > Wader
93198	Allegro > Kids > Toys > Building Toys > Waffle Blocks
93202	Allegro > Kids > Toys > Building Toys > LEGO > Sets > Harry Potter
93204	Allegro > Kids > Toys > Building Toys > LEGO > Games
93205	Allegro > Kids > Toys > Building Toys > LEGO > Sets > Star Wars
93206	Allegro > Kids > Toys > Building Toys > LEGO > Sets > City
93209	Allegro > Kids > Toys > Building Toys > LEGO > Minifigures
93213	Allegro > Kids > Toys > Building Toys > LEGO > Sets > Creator
93215	Allegro > Kids > Toys > Building Toys > LEGO > Sets > Other Series > Pirates
93217	Allegro > Kids > Toys > Building Toys > LEGO > Individual Bricks > Baseplates
93218	Allegro > Kids > Toys > Building Toys > LEGO > Other
93540	Allegro > Collections and Art > Collections > Medals, Awards and Decorations > Badges > Poland > 1944 – 1989
93562	Allegro > Kids > Toys > Building Toys > Sluban
93565	Allegro > Kids > Toys > Military > Other
93566	Allegro > Kids > Toys > Military > Pistols
93567	Allegro > Kids > Toys > Military > Rifles
93569	Allegro > Kids > Toys > Trains and Tracks > Other
93572	Allegro > Kids > Toys > Trains and Tracks > Wader
93577	Allegro > Kids > Toys > Trains and Tracks > Wooden Toys
93578	Allegro > Kids > Toys > Babies > Activity Mats
93585	Allegro > Kids > Toys > Babies > Books
93586	Allegro > Kids > Toys > Babies > Activity Tables
93587	Allegro > Kids > Toys > Babies > Gyms
93588	Allegro > Kids > Toys > Babies > Spinning Tops
93589	Allegro > Kids > Toys > Babies > Ball Poppers
93590	Allegro > Kids > Toys > Babies > Crawling Toys
93595	Allegro > Collections and Art > Collections > Numismatics > Africa > Other
93608	Allegro > Collections and Art > Collections > Numismatics > Australia and Oceania > Collectible
93627	Allegro > Kids > Toys > Stuffed Toys > Interactive > Dogs
93628	Allegro > Kids > Toys > Stuffed Toys > Interactive > Teddy Bears
93632	Allegro > Kids > Toys > Stuffed Toys > Interactive > Other
93633	Allegro > Kids > Toys > Stuffed Toys > Cartoon Characters > Other
93646	Allegro > Kids > Toys > Stuffed Toys > Animals > Other
93653	Allegro > Kids > Toys > Stuffed Toys > Animals > Rabbits
93654	Allegro > Kids > Toys > Arts and Crafts > Other
93655	Allegro > Kids > Toys > Arts and Crafts > Clay and Dough
93658	Allegro > Kids > Toys > Arts and Crafts > Projectors
93660	Allegro > Kids > Toys > Arts and Crafts > Aqua Mats
93663	Allegro > Kids > Toys > Arts and Crafts > Handicrafts
93680	Allegro > Kids > Toys > Home Appliances > Other
93681	Allegro > Kids > Toys > Home Appliances > Kitchens
93683	Allegro > Kids > Toys > Home Appliances > Vacuum Cleaners
93684	Allegro > Kids > Toys > Home Appliances > Vanity Tables
93688	Allegro > Kids > Toys > Home Appliances > Shops and Cash Registers
93698	Allegro > Kids > Toys > DIY > Other
93699	Allegro > Kids > Toys > DIY > Tool Boxes and Cases
93700	Allegro > Kids > Toys > DIY > Workshops
93701	Allegro > Kids > Toys > DIY > Tools
93703	Allegro > Kids > Toys > Home Appliances > Small Appliances
93705	Allegro > Kids > Toys > Educational > Educational Toys > Other
93706	Allegro > Kids > Toys > Educational > Educational Toys > Telescopes
93707	Allegro > Kids > Toys > DIY > Construction Sets
93708	Allegro > Kids > Toys > Educational > Educational Toys > Microscopes
93710	Allegro > Kids > Toys > Electronic Toys > Phones
93715	Allegro > Kids > Toys > Educational > Puzzles > Other
93716	Allegro > Kids > Toys > Educational > Puzzles > Sorters
93717	Allegro > Kids > Toys > Educational > Puzzles > Stacking Rings
93719	Allegro > Kids > Toys > Educational > IQ > Mazes, Marble Runs
93826	Allegro > Collections and Art > Collections > Alcohol Accessories > Other
93831	Allegro > Collections and Art > Collections > Alcohol Accessories > Bottles
93833	Allegro > Collections and Art > Collections > Alcohol Accessories > Corks
93834	Allegro > Collections and Art > Collections > Alcohol Accessories > Corkscrews
93836	Allegro > Collections and Art > Collections > Alcohol Accessories > Flasks
93844	Allegro > Collections and Art > Collections > Alcohol Accessories > Distilling > Other
93846	Allegro > Collections and Art > Collections > Alcohol Accessories > Homebrewing > Other
93854	Allegro > Collections and Art > Collections > Alcohol Accessories > Homebrewing > Brewing Kits
94135	Allegro > Kids > Toys > Arts and Crafts > Drawing Boards
94173	Allegro > Kids > Toys > Stuffed Toys > Cartoon Characters > Hello Kitty
95593	Allegro > Electronics > Phones and Accessories > GSM Accessories > Anti-slip Mats
95594	Allegro > Electronics > Phones and Accessories > GSM Accessories > Pads
95595	Allegro > Electronics > Phones and Accessories > GSM Accessories > Handles
972	Allegro > Supermarket > Pet Supplies > Other
97556	Allegro > Fashion > Clothing, Shoes, Accessories > Footwear > Men > Snow Boots
97761	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Biographies, Memoirs
97763	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Reportage, Non-fiction
97764	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Fantasy, Science Fiction, Horror
97765	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Popular Fiction, Erotica
97766	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Crime, Action, Thriller
97768	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Self-help Books
97770	Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks > Religious Studies, Theological Science
97929	Allegro > Sports and Travel > Winter Sports > Ice Skating > Ice skates > Ice hockey
97930	Allegro > Sports and Travel > Winter Sports > Ice Skating > Ice skates > Adjustable
98593	Allegro > Collections and Art > Handmade > Jewelry - Intermediate Products > Semi-Products > Bases > Other
98696	Allegro > Culture and Entertainment > Gadgets > Pillows and Pillowcases
98697	Allegro > Culture and Entertainment > Gadgets > Keychains
98698	Allegro > Culture and Entertainment > Gadgets > Clocks and Watches
98701	Allegro > Culture and Entertainment > Music > Accessories > Earplugs
98726	Allegro > Kids > Kids' Room > Equipment > Decor > Wall Stickers
98732	Allegro > Kids > Kids' Room > Equipment > Bedding and Blankets > Cushions
98734	Allegro > Kids > Kids' Room > Equipment > Decor > Money Banks and Figurines
98735	Allegro > Kids > Kids' Room > Equipment > Decor > Hangers
98736	Allegro > Kids > Kids' Room > Equipment > Decor > Boxes
98739	Allegro > Kids > Kids' Room > Equipment > Decor > Magnets
98741	Allegro > Kids > Kids' Room > Equipment > Rugs
98743	Allegro > Kids > Kids' Room > Equipment > Window Decorations > Curtains
98748	Allegro > Kids > Kids' Room > Furniture > Beds and Playpens > Playpens
98750	Allegro > Kids > Kids' Room > Furniture > Beds and Playpens > Single Beds
98752	Allegro > Kids > Kids' Room > Furniture > Mattresses
98754	Allegro > Kids > Kids' Room > Furniture > Desks
98755	Allegro > Kids > Kids' Room > Furniture > Office Chairs and Armchairs
98756	Allegro > Kids > Kids' Room > Furniture > Bookcases
98759	Allegro > Kids > Kids' Room > Furniture > Furniture Sets
98761	Allegro > Kids > Kids' Room > Lamps > Table Lamps
98762	Allegro > Kids > Kids' Room > Lamps > Projector Lamps
98763	Allegro > Kids > Kids' Room > Lamps > Ceiling Lights
98844	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Bicycle Stickers
98845	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Bike Covers
98850	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Baggage Equipment > Bicycle Baggage Racks
98852	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Baggage Equipment > Bicycle Trunks
98853	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Baggage Equipment > Bicycle Map Cases and Bags
98855	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Baggage Equipment > Bicycle Rear Bags
98856	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Baggage Equipment > Bicycle Bags
98860	Allegro > Sports and Travel > Bicycles and Accessories > Accessories > Equipment for Parking > Bicycle Hangers and Holders
99335	Allegro > Kids > Health and Hygiene > Hygiene > Other
99336	Allegro > Kids > Health and Hygiene > Hygiene > Laundry Detergents
99338	Allegro > Kids > Health and Hygiene > Hygiene > Cotton Swabs
99339	Allegro > Kids > Health and Hygiene > Hygiene > Toothbrushes
99340	Allegro > Kids > Health and Hygiene > Hygiene > Toothpaste
99341	Allegro > Kids > Health and Hygiene > Hygiene > Cotton Pads
99344	Allegro > Kids > Health and Hygiene > Hygiene > Washing Detergents for Bottles and Accessories
99345	Allegro > Kids > Health and Hygiene > Hygiene > Diaper Pails and Refills
99346	Allegro > Kids > Health and Hygiene > Hygiene > Changing Pads and Covers
99361	Allegro > Kids > Feeding > Other
99364	Allegro > Kids > Health and Hygiene > Potties and Toilet Seats > Other
99365	Allegro > Kids > Health and Hygiene > Potties and Toilet Seats > Traditional Potties
99369	Allegro > Kids > Health and Hygiene > Changing Tables > Soft
99370	Allegro > Kids > Health and Hygiene > Changing Tables > Contoured
99373	Allegro > Kids > Health and Hygiene > Bathtubs and Bathing Accessories > Other
99375	Allegro > Kids > Health and Hygiene > Bathtubs and Bathing Accessories > Bathtubs
99377	Allegro > Kids > Health and Hygiene > Bathtubs and Bathing Accessories > Bathtub Mats
99378	Allegro > Kids > Health and Hygiene > Bathtubs and Bathing Accessories > Bathtub Seats
99381	Allegro > Kids > Health and Hygiene > Care Products > Other
99382	Allegro > Kids > Health and Hygiene > Care Products > Kremy na odparzenia
99383	Allegro > Kids > Health and Hygiene > Care Products > Skin Care Creams
99384	Allegro > Kids > Health and Hygiene > Care Products > Sun Protection
99385	Allegro > Kids > Health and Hygiene > Care Products > Bubble Baths
99386	Allegro > Kids > Health and Hygiene > Care Products > Soaps and Emulsions
99387	Allegro > Kids > Health and Hygiene > Care Products > Body Oils and Lotions
99388	Allegro > Kids > Health and Hygiene > Care Products > Milks
99389	Allegro > Kids > Health and Hygiene > Care Products > Shampoos and Shower Gels
99390	Allegro > Kids > Health and Hygiene > Diapers and Wipes > Other
99392	Allegro > Kids > Health and Hygiene > Diapers and Wipes > Cloth Diapers
99393	Allegro > Kids > Health and Hygiene > Diapers and Wipes > Wet Wipes
99406	Allegro > Kids > Health and Hygiene > Towels > Other
99407	Allegro > Kids > Health and Hygiene > Towels > Bath Towels
99409	Allegro > Kids > Health and Hygiene > Towels > Hooded Towels
99422	Allegro > Kids > Feeding > Bottles and Accessories > Nipples and Sippy Cup Lids > Nipples
99423	Allegro > Kids > Feeding > Bottles and Accessories > Nipples and Sippy Cup Lids > Sippy Cup Lids
99424	Allegro > Kids > Feeding > Bottles and Accessories > Bottles
99432	Allegro > Kids > Feeding > Bottles and Accessories > Other
99434	Allegro > Kids > Feeding > Bottles and Accessories > Accessories > Other
99435	Allegro > Kids > Feeding > Bottles and Accessories > Accessories > Bottle Bags
99436	Allegro > Kids > Feeding > Bottles and Accessories > Accessories > Containers
99437	Allegro > Kids > Feeding > Bottles and Accessories > Accessories > Washing Accesories
99439	Allegro > Kids > Feeding > Utensils and Cutlery > Other
99440	Allegro > Kids > Feeding > Utensils and Cutlery > Cutlery
99441	Allegro > Kids > Feeding > Utensils and Cutlery > Plates and Bowls
99442	Allegro > Kids > Feeding > Utensils and Cutlery > Mugs and Flasks
99449	Allegro > Kids > Feeding > Utensils and Cutlery > Sets
99455	Allegro > Kids > Feeding > Bottle Warmers
99465	Allegro > Kids > Feeding > Bibs
99471	Allegro > Kids > Feeding > Baby Foods > Other
99473	Allegro > Kids > Feeding > Baby Foods > Baby Cereal
99474	Allegro > Kids > Feeding > Baby Foods > Dinners
99475	Allegro > Kids > Feeding > Baby Foods > Desserts
99477	Allegro > Kids > Feeding > Baby Foods > Cookies and Snacks
99485	Allegro > Kids > School Supplies > Preschool Backpacks
99489	Allegro > Kids > Events, Parties > Hair Accessories > Hair Ties
99490	Allegro > Kids > Events, Parties > Hair Accessories > Hairbands
99491	Allegro > Kids > Events, Parties > Hair Accessories > Hair Clips
99492	Allegro > Kids > Events, Parties > Hair Accessories > Sets
99494	Allegro > Kids > Events, Parties > Accessories > Umbrellas
99500	Allegro > Kids > Events, Parties > Jewelry > Watches
99501	Allegro > Kids > Events, Parties > Jewelry > Sets
99529	Allegro > Kids > Health and Hygiene > Diapers and Wipes > Diaper Disposal Bags
99561	Allegro > Home and Garden > Garden > Grilling > Fire Starters and Briquet
